id_empresa;total_recebido;num_transacoes_recebidas;num_clientes_unicos;total_pago;num_transacoes_pagas;num_fornecedores_unicos;fluxo_caixa_liquido;ticket_medio_recebido;ticket_medio_pago;faturamento;setor_cnae;cluster;momento_empresa
CNPJ_02115;48,0;1,0;1,0;6211,0;9,0;3,0;-6163,0;48,0;690,1111111111111;1879449,0;Educação superior;0;Declínio
CNPJ_02116;57,0;1,0;1,0;0,0;0,0;0,0;57,0;57,0;0,0;1026175,0;Distribuição de energia elétrica;0;Declínio
CNPJ_02117;723,0;1,0;1,0;117,0;1,0;1,0;606,0;723,0;117,0;61775,0;Consultoria empresarial;0;Declínio
CNPJ_02118;18229,0;1,0;1,0;10771234,0;152,0;50,0;-10753005,0;18229,0;70863,38157894737;4454000,0;Construção de barragens;2;Expansão
CNPJ_02119;147,0;3,0;1,0;0,0;0,0;0,0;147,0;49,0;0,0;975907,0;Construção de barragens;0;Declínio
CNPJ_02120;126309,0;20,0;8,0;160281,0;15,0;5,0;-33972,0;6315,45;10685,4;70923,0;Fabricação de móveis;0;Declínio
CNPJ_02121;0,0;0,0;0,0;5577,0;6,0;2,0;-5577,0;0,0;929,5;1991297,0;Transporte ferroviário de carga;0;Declínio
CNPJ_02122;0,0;0,0;0,0;881,0;3,0;1,0;-881,0;0,0;293,6666666666667;392707,0;Correios e entregas expressas;0;Declínio
CNPJ_02123;0,0;0,0;0,0;1710,0;6,0;2,0;-1710,0;0,0;285,0;1245792,0;Consultoria empresarial;0;Declínio
CNPJ_02124;0,0;0,0;0,0;385,0;3,0;1,0;-385,0;0,0;128,33333333333334;97043797,0;Saneamento básico;3;Início
CNPJ_02125;619,0;3,0;1,0;430,0;3,0;1,0;189,0;206,33333333333334;143,33333333333334;1279972,0;Consultoria empresarial;0;Declínio
CNPJ_02126;0,0;0,0;0,0;12384,0;6,0;2,0;-12384,0;0,0;2064,0;263077,0;Transporte ferroviário de carga;0;Declínio
CNPJ_02127;49,0;1,0;1,0;9185,0;6,0;2,0;-9136,0;49,0;1530,8333333333333;2513844,0;Comércio atacadista de alimentos;0;Declínio
CNPJ_02128;0,0;0,0;0,0;17126,0;12,0;4,0;-17126,0;0,0;1427,1666666666667;2194965,0;Comércio atacadista de bebidas;0;Declínio
CNPJ_02129;5004,0;3,0;1,0;4392,0;6,0;2,0;612,0;1668,0;732,0;227195,0;Construção de edifícios;0;Declínio
CNPJ_02130;10226025,0;103,0;52,0;15658638,0;188,0;62,0;-5432613,0;99281,79611650485;83290,62765957447;411363,0;Transporte rodoviário de carga;2;Expansão
CNPJ_02131;71527,0;17,0;7,0;50904,0;12,0;4,0;20623,0;4207,470588235294;4242,0;1529744,0;Comércio varejista de alimentos;0;Declínio
CNPJ_02132;203,0;3,0;1,0;558,0;6,0;2,0;-355,0;67,66666666666667;93,0;26569431,0;Construção de edifícios;0;Declínio
CNPJ_02133;0,0;0,0;0,0;5114,0;3,0;1,0;-5114,0;0,0;1704,6666666666667;229175,0;Correios e entregas expressas;0;Declínio
CNPJ_02134;3398,0;3,0;1,0;8366,0;7,0;2,0;-4968,0;1132,6666666666667;1195,142857142857;1233549,0;Geração de energia elétrica;0;Declínio
CNPJ_02135;0,0;0,0;0,0;341,0;3,0;1,0;-341,0;0,0;113,66666666666667;2933290,0;Televisão aberta;0;Declínio
CNPJ_02136;211,0;3,0;1,0;280,0;4,0;2,0;-69,0;70,33333333333333;70,0;2309545,0;Consultoria empresarial;0;Declínio
CNPJ_02137;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2561155,0;Fabricação de caminhões e ônibus;0;Declínio
CNPJ_02138;11490,0;3,0;1,0;94646,0;24,0;8,0;-83156,0;3830,0;3943,5833333333335;18674321,0;Extração de minério de ferro;0;Declínio
CNPJ_02139;23470,0;8,0;4,0;9539,0;3,0;1,0;13931,0;2933,75;3179,6666666666665;56844,0;Atividades de bancos múltiplos;0;Declínio
CNPJ_02140;3805,0;3,0;1,0;7739,0;6,0;2,0;-3934,0;1268,3333333333333;1289,8333333333333;589737,0;Serviços de tecnologia da informação;0;Declínio
CNPJ_02141;0,0;0,0;0,0;6144,0;12,0;4,0;-6144,0;0,0;512,0;16542304,0;Fabricação de automóveis;0;Declínio
CNPJ_02142;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;329818,0;Produção de ferro-gusa;0;Declínio
CNPJ_02143;1953,0;2,0;2,0;6663,0;6,0;2,0;-4710,0;976,5;1110,5;2873530,0;Construção de rodovias;0;Declínio
CNPJ_02144;540122,0;18,0;6,0;5080671,0;125,0;41,0;-4540549,0;30006,777777777777;40645,368;2329770,0;Hotéis e pousadas;0;Declínio
CNPJ_02145;0,0;0,0;0,0;1507,0;1,0;1,0;-1507,0;0,0;1507,0;179691,0;Defesa nacional;0;Declínio
CNPJ_02146;0,0;0,0;0,0;64,0;1,0;1,0;-64,0;0,0;64,0;176802,0;Engenharia civil;0;Declínio
CNPJ_02147;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1166271,0;Televisão por assinatura;0;Declínio
CNPJ_02148;0,0;0,0;0,0;25,0;1,0;1,0;-25,0;0,0;25,0;432208,0;Produção de alumínio;0;Declínio
CNPJ_02149;0,0;0,0;0,0;3729,0;12,0;4,0;-3729,0;0,0;310,75;2564879,0;Construção de rodovias;0;Declínio
CNPJ_02150;23770,0;1,0;1,0;304648,0;24,0;8,0;-280878,0;23770,0;12693,666666666666;2649621,0;Consultoria empresarial;0;Declínio
CNPJ_02151;443,0;3,0;1,0;0,0;0,0;0,0;443,0;147,66666666666666;0,0;2914526,0;Obras de infraestrutura elétrica;0;Declínio
CNPJ_02152;99424,0;15,0;7,0;215857,0;39,0;13,0;-116433,0;6628,266666666666;5534,794871794872;151231,0;Fabricação de caminhões e ônibus;0;Declínio
CNPJ_02153;6309,0;3,0;1,0;11702,0;6,0;2,0;-5393,0;2103,0;1950,3333333333333;13292314,0;Produção de ferro-gusa;0;Declínio
CNPJ_02154;0,0;0,0;0,0;31,0;1,0;1,0;-31,0;0,0;31,0;16751273,0;Hotéis e pousadas;0;Declínio
CNPJ_02155;504050,0;23,0;13,0;1449205,0;81,0;27,0;-945155,0;21915,217391304348;17891,41975308642;2455888,0;Comércio varejista de combustíveis;0;Declínio
CNPJ_02156;304859,0;18,0;10,0;731592,0;57,0;19,0;-426733,0;16936,61111111111;12834,947368421053;1150315,0;Atividades hospitalares;0;Declínio
CNPJ_02157;8165,0;3,0;1,0;39368,0;13,0;5,0;-31203,0;2721,6666666666665;3028,3076923076924;562530,0;Administração pública;0;Declínio
CNPJ_02158;235,0;1,0;1,0;10015,0;6,0;2,0;-9780,0;235,0;1669,1666666666667;1648659,0;Montagem industrial;0;Declínio
CNPJ_02159;0,0;0,0;0,0;4939,0;3,0;1,0;-4939,0;0,0;1646,3333333333333;266973,0;Planos de saúde;0;Declínio
CNPJ_02160;16,0;1,0;1,0;0,0;0,0;0,0;16,0;16,0;0,0;10348128,0;Engenharia civil;0;Declínio
CNPJ_02161;111288,0;16,0;6,0;291259,0;27,0;9,0;-179971,0;6955,5;10787,37037037037;155926,0;Comércio atacadista de bebidas;0;Declínio
CNPJ_02162;0,0;0,0;0,0;40004006,0;413,0;134,0;-40004006,0;0,0;96862,0;155467016,0;Administração pública;2;Expansão
CNPJ_02163;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;58722551,0;Extração de minério de ferro;0;Declínio
CNPJ_02164;0,0;0,0;0,0;4994,0;6,0;2,0;-4994,0;0,0;832,3333333333334;1094548,0;Atividades hospitalares;0;Declínio
CNPJ_02165;25,0;1,0;1,0;25,0;1,0;1,0;0,0;25,0;25,0;986284,0;Construção de barragens;0;Declínio
CNPJ_02166;3650469,0;60,0;26,0;10003919,0;221,0;73,0;-6353450,0;60841,15;45266,60180995475;946201,0;Consultoria empresarial;2;Expansão
CNPJ_02167;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;105737,0;Padaria e confeitaria;0;Declínio
CNPJ_02168;17944,0;4,0;2,0;11525,0;6,0;2,0;6419,0;4486,0;1920,8333333333333;8293379,0;Comércio varejista de combustíveis;0;Declínio
CNPJ_02169;0,0;0,0;0,0;44881,0;9,0;3,0;-44881,0;0,0;4986,777777777777;162729,0;Hotéis e pousadas;0;Declínio
CNPJ_02170;3935,0;3,0;1,0;11620,0;7,0;3,0;-7685,0;1311,6666666666667;1660,0;19143446,0;Comércio atacadista de alimentos;0;Declínio
CNPJ_02171;0,0;0,0;0,0;39,0;1,0;1,0;-39,0;0,0;39,0;261730,0;Consultoria empresarial;0;Declínio
CNPJ_02172;0,0;0,0;0,0;51,0;1,0;1,0;-51,0;0,0;51,0;39412848,0;Fabricação de caminhões e ônibus;0;Declínio
CNPJ_02173;0,0;0,0;0,0;271,0;3,0;1,0;-271,0;0,0;90,33333333333333;131181,0;Defesa nacional;0;Declínio
CNPJ_02174;45,0;1,0;1,0;0,0;0,0;0,0;45,0;45,0;0,0;41505969,0;Telecomunicações sem fio;0;Declínio
CNPJ_02175;6950,0;1,0;1,0;263157,0;24,0;8,0;-256207,0;6950,0;10964,875;35766064,0;Extração de minério de ferro;0;Declínio
CNPJ_02176;16273,0;9,0;3,0;18887,0;10,0;3,0;-2614,0;1808,111111111111;1888,7;56491440,0;Administração pública;0;Declínio
CNPJ_02177;10847,0;9,0;3,0;4175,0;3,0;1,0;6672,0;1205,2222222222222;1391,6666666666667;10194412,0;Obras de infraestrutura elétrica;0;Declínio
CNPJ_02178;0,0;0,0;0,0;32,0;1,0;1,0;-32,0;0,0;32,0;97145,0;Correios e entregas expressas;0;Declínio
CNPJ_02179;0,0;0,0;0,0;4833,0;3,0;1,0;-4833,0;0,0;1611,0;1440396,0;Cultivo de soja;0;Declínio
CNPJ_02180;23533,0;4,0;2,0;161257,0;18,0;6,0;-137724,0;5883,25;8958,722222222223;1071247,0;Engenharia civil;0;Declínio
CNPJ_02181;31,0;1,0;1,0;1274,0;3,0;1,0;-1243,0;31,0;424,6666666666667;18737575,0;Obras de infraestrutura elétrica;0;Declínio
CNPJ_02182;10027,0;8,0;4,0;12919,0;9,0;3,0;-2892,0;1253,375;1435,4444444444443;2836451,0;Correios e entregas expressas;0;Declínio
CNPJ_02183;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11321924,0;Comércio atacadista de tecidos;0;Declínio
CNPJ_02184;19,0;1,0;1,0;0,0;0,0;0,0;19,0;19,0;0,0;4191123,0;Serviços de tecnologia da informação;0;Declínio
CNPJ_02185;1342458,0;29,0;13,0;15697020,0;226,0;73,0;-14354562,0;46291,65517241379;69455,8407079646;78959715,0;Fabricação de móveis;2;Expansão
CNPJ_02186;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20791951,0;Comércio varejista de combustíveis;0;Declínio
CNPJ_02187;101,0;1,0;1,0;211,0;3,0;1,0;-110,0;101,0;70,33333333333333;27760645,0;Hotéis e pousadas;0;Declínio
CNPJ_02188;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;174722,0;Fabricação de móveis;0;Declínio
CNPJ_02189;0,0;0,0;0,0;40579,0;18,0;6,0;-40579,0;0,0;2254,3888888888887;19535636,0;Telecomunicações sem fio;0;Declínio
CNPJ_02190;93,0;1,0;1,0;0,0;0,0;0,0;93,0;93,0;0,0;2353585,0;Fabricação de móveis;0;Declínio
CNPJ_02191;4079,0;1,0;1,0;18732,0;12,0;4,0;-14653,0;4079,0;1561,0;1713588,0;Produção cinematográfica;0;Declínio
CNPJ_02192;0,0;0,0;0,0;7298,0;7,0;3,0;-7298,0;0,0;1042,5714285714287;904018,0;Cultivo de milho;0;Declínio
CNPJ_02193;0,0;0,0;0,0;184,0;3,0;1,0;-184,0;0,0;61,333333333333336;99776,0;Televisão por assinatura;0;Declínio
CNPJ_02194;60965,0;6,0;4,0;131814,0;21,0;7,0;-70849,0;10160,833333333334;6276,857142857143;148813,0;Armazenamento geral;0;Declínio
CNPJ_02195;1312,0;2,0;2,0;2873,0;6,0;2,0;-1561,0;656,0;478,8333333333333;2833611,0;Cultivo de trigo;0;Declínio
CNPJ_02196;0,0;0,0;0,0;2632044,0;60,0;20,0;-2632044,0;0,0;43867,4;13395556,0;Restaurantes e similares;0;Declínio
CNPJ_02197;5993825,0;104,0;44,0;6737883,0;173,0;58,0;-744058,0;57632,932692307695;38947,30057803468;253129,0;Seguros de vida;1;Maturidade
CNPJ_02198;1751,0;3,0;1,0;2165,0;6,0;2,0;-414,0;583,6666666666666;360,8333333333333;229042,0;Correios e entregas expressas;0;Declínio
CNPJ_02199;0,0;0,0;0,0;38,0;2,0;2,0;-38,0;0,0;19,0;125926003,0;Transporte ferroviário de carga;3;Início
CNPJ_02200;0,0;0,0;0,0;843,0;4,0;2,0;-843,0;0,0;210,75;2587638,0;Atividades hospitalares;0;Declínio
CNPJ_02201;31,0;2,0;2,0;0,0;0,0;0,0;31,0;15,5;0,0;1463136,0;Cultivo de arroz;0;Declínio
CNPJ_02202;159397,0;13,0;5,0;905200,0;55,0;18,0;-745803,0;12261,307692307691;16458,18181818182;706666,0;Padaria e confeitaria;0;Declínio
CNPJ_02203;5217,0;6,0;2,0;29847,0;18,0;6,0;-24630,0;869,5;1658,1666666666667;149563,0;Comércio atacadista de calçados;0;Declínio
CNPJ_02204;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;62950950,0;Comércio atacadista de medicamentos;0;Declínio
CNPJ_02205;107,0;3,0;1,0;211,0;3,0;1,0;-104,0;35,666666666666664;70,33333333333333;126288,0;Correios e entregas expressas;0;Declínio
CNPJ_02206;0,0;0,0;0,0;2555,0;6,0;2,0;-2555,0;0,0;425,8333333333333;12673008,0;Educação superior;0;Declínio
CNPJ_02207;0,0;0,0;0,0;14335,0;9,0;3,0;-14335,0;0,0;1592,7777777777778;19671119,0;Cultivo de soja;0;Declínio
CNPJ_02208;9218,0;4,0;2,0;0,0;0,0;0,0;9218,0;2304,5;0,0;232961,0;Fabricação de produtos químicos;0;Declínio
CNPJ_02209;839473,0;36,0;14,0;936394,0;69,0;23,0;-96921,0;23318,694444444445;13570,927536231884;237825,0;Cultivo de milho;0;Declínio
CNPJ_02210;389,0;4,0;2,0;267,0;3,0;1,0;122,0;97,25;89,0;13010090,0;Cultivo de trigo;0;Declínio
CNPJ_02211;11189,0;6,0;4,0;11535,0;6,0;2,0;-346,0;1864,8333333333333;1922,5;2215438,0;Comércio atacadista de tecidos;0;Declínio
CNPJ_02212;193,0;1,0;1,0;0,0;0,0;0,0;193,0;193,0;0,0;791191,0;Administração pública;0;Declínio
CNPJ_02213;0,0;0,0;0,0;350,0;4,0;2,0;-350,0;0,0;87,5;145487,0;Distribuição de energia elétrica;0;Declínio
CNPJ_02214;471637,0;41,0;17,0;168673,0;21,0;7,0;302964,0;11503,341463414634;8032,047619047619;109992416,0;Construção de barragens;3;Início
CNPJ_02215;955,0;3,0;1,0;0,0;0,0;0,0;955,0;318,3333333333333;0,0;590108,0;Administração pública;0;Declínio
CNPJ_02216;0,0;0,0;0,0;4152,0;6,0;2,0;-4152,0;0,0;692,0;638001,0;Produção cinematográfica;0;Declínio
CNPJ_02217;0,0;0,0;0,0;127,0;1,0;1,0;-127,0;0,0;127,0;363188,0;Cultivo de trigo;0;Declínio
CNPJ_02218;0,0;0,0;0,0;7376,0;16,0;6,0;-7376,0;0,0;461,0;28861742,0;Cultivo de arroz;0;Declínio
CNPJ_02219;134,0;2,0;2,0;0,0;0,0;0,0;134,0;67,0;0,0;25817268,0;Comércio atacadista de alimentos;0;Declínio
CNPJ_02220;242864,0;18,0;10,0;231152,0;21,0;7,0;11712,0;13492,444444444445;11007,238095238095;2226656,0;Defesa nacional;0;Declínio
CNPJ_02221;0,0;0,0;0,0;248,0;3,0;1,0;-248,0;0,0;82,66666666666667;260950,0;Fabricação de automóveis;0;Declínio
CNPJ_02222;30,0;1,0;1,0;0,0;0,0;0,0;30,0;30,0;0,0;139919,0;Telecomunicações sem fio;0;Declínio
CNPJ_02223;0,0;0,0;0,0;4871,0;3,0;1,0;-4871,0;0,0;1623,6666666666667;8450328,0;Construção de barragens;0;Declínio
CNPJ_02224;1473,0;5,0;3,0;4643,0;18,0;6,0;-3170,0;294,6;257,94444444444446;131037,0;Televisão por assinatura;0;Declínio
CNPJ_02225;0,0;0,0;0,0;9,0;1,0;1,0;-9,0;0,0;9,0;77419,0;Produção cinematográfica;0;Declínio
CNPJ_02226;0,0;0,0;0,0;477,0;3,0;1,0;-477,0;0,0;159,0;14237722,0;Hotéis e pousadas;0;Declínio
CNPJ_02227;2835,0;4,0;2,0;5635,0;6,0;2,0;-2800,0;708,75;939,1666666666666;299182,0;Construção de barragens;0;Declínio
CNPJ_02228;148909,0;7,0;3,0;993268,0;85,0;28,0;-844359,0;21272,714285714286;11685,505882352942;218988,0;Extração de minério de ferro;0;Declínio
CNPJ_02229;242310,0;10,0;4,0;3963990,0;104,0;34,0;-3721680,0;24231,0;38115,28846153846;178645672,0;Fabricação de papel;3;Início
CNPJ_02230;6707,0;4,0;2,0;20554,0;9,0;3,0;-13847,0;1676,75;2283,777777777778;1302662,0;Restaurantes e similares;0;Declínio
CNPJ_02231;128,0;1,0;1,0;0,0;0,0;0,0;128,0;128,0;0,0;24367163,0;Distribuição de energia elétrica;0;Declínio
CNPJ_02232;0,0;0,0;0,0;9008,0;6,0;2,0;-9008,0;0,0;1501,3333333333333;138965143,0;Padaria e confeitaria;3;Início
CNPJ_02233;48,0;1,0;1,0;0,0;0,0;0,0;48,0;48,0;0,0;8292915,0;Cultivo de trigo;0;Declínio
CNPJ_02234;78,0;1,0;1,0;16781,0;9,0;3,0;-16703,0;78,0;1864,5555555555557;42498507,0;Cultivo de milho;0;Declínio
CNPJ_02235;18276,0;6,0;2,0;92816,0;27,0;9,0;-74540,0;3046,0;3437,6296296296296;230146,0;Administração pública;0;Declínio
CNPJ_02236;1287574,0;38,0;14,0;2989362,0;76,0;25,0;-1701788,0;33883,52631578947;39333,71052631579;1725607,0;Construção de edifícios;0;Declínio
CNPJ_02237;0,0;0,0;0,0;22186,0;6,0;2,0;-22186,0;0,0;3697,6666666666665;157352662,0;Comércio atacadista de tecidos;3;Início
CNPJ_02238;0,0;0,0;0,0;338,0;1,0;1,0;-338,0;0,0;338,0;22257335,0;Comércio atacadista de calçados;0;Declínio
CNPJ_02239;8829,0;7,0;3,0;2618,0;4,0;2,0;6211,0;1261,2857142857142;654,5;2184693,0;Educação superior;0;Declínio
CNPJ_02240;3461,0;6,0;2,0;5005,0;6,0;2,0;-1544,0;576,8333333333334;834,1666666666666;161994,0;Comércio atacadista de medicamentos;0;Declínio
CNPJ_02241;2916,0;6,0;2,0;4796,0;9,0;3,0;-1880,0;486,0;532,8888888888889;1288082,0;Construção de barragens;0;Declínio
CNPJ_02242;0,0;0,0;0,0;5009,0;6,0;2,0;-5009,0;0,0;834,8333333333334;17752102,0;Fabricação de caminhões e ônibus;0;Declínio
CNPJ_02243;461,0;1,0;1,0;0,0;0,0;0,0;461,0;461,0;0,0;61887,0;Hotéis e pousadas;0;Declínio
CNPJ_02244;0,0;0,0;0,0;101,0;1,0;1,0;-101,0;0,0;101,0;120566,0;Transporte ferroviário de carga;0;Declínio
CNPJ_02245;162,0;1,0;1,0;1103,0;3,0;1,0;-941,0;162,0;367,6666666666667;2236956,0;Comércio atacadista de tecidos;0;Declínio
CNPJ_02246;1066,0;3,0;1,0;0,0;0,0;0,0;1066,0;355,3333333333333;0,0;971782,0;Produção de ferro-gusa;0;Declínio
CNPJ_02247;519847,0;30,0;14,0;753228,0;54,0;18,0;-233381,0;17328,233333333334;13948,666666666666;2896714,0;Saneamento básico;0;Declínio
CNPJ_02248;8677,0;4,0;2,0;7099,0;7,0;3,0;1578,0;2169,25;1014,1428571428571;27063141,0;Armazenamento geral;0;Declínio
CNPJ_02249;0,0;0,0;0,0;1649,0;1,0;1,0;-1649,0;0,0;1649,0;222531,0;Administração pública;0;Declínio
CNPJ_02250;55,0;1,0;1,0;0,0;0,0;0,0;55,0;55,0;0,0;2433088,0;Fabricação de automóveis;0;Declínio
CNPJ_02251;126,0;2,0;2,0;0,0;0,0;0,0;126,0;63,0;0,0;283005,0;Educação superior;0;Declínio
CNPJ_02252;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2665428,0;Construção de barragens;0;Declínio
CNPJ_02253;0,0;0,0;0,0;4637721,0;146,0;48,0;-4637721,0;0,0;31765,212328767124;1372078,0;Fabricação de papel;0;Declínio
CNPJ_02254;78,0;2,0;2,0;428,0;3,0;1,0;-350,0;39,0;142,66666666666666;243862,0;Extração de minério de ferro;0;Declínio
CNPJ_02255;9381,0;3,0;1,0;14118,0;6,0;2,0;-4737,0;3127,0;2353,0;956675,0;Construção de rodovias;0;Declínio
CNPJ_02256;0,0;0,0;0,0;505,0;1,0;1,0;-505,0;0,0;505,0;2679419,0;Fabricação de automóveis;0;Declínio
CNPJ_02257;3141,0;4,0;2,0;6530,0;6,0;2,0;-3389,0;785,25;1088,3333333333333;1527036,0;Televisão por assinatura;0;Declínio
CNPJ_02258;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;860506,0;Consultoria empresarial;0;Declínio
CNPJ_02259;98,0;1,0;1,0;0,0;0,0;0,0;98,0;98,0;0,0;18677426,0;Seguros de vida;0;Declínio
CNPJ_02260;3460,0;6,0;2,0;30022,0;21,0;7,0;-26562,0;576,6666666666666;1429,6190476190477;1266209,0;Atividades de bancos múltiplos;0;Declínio
CNPJ_02261;13500,0;7,0;3,0;3342,0;3,0;1,0;10158,0;1928,5714285714287;1114,0;1738054,0;Telecomunicações sem fio;0;Declínio
CNPJ_02262;0,0;0,0;0,0;91,0;1,0;1,0;-91,0;0,0;91,0;27165008,0;Administração pública;0;Declínio
CNPJ_02263;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2251011,0;Comércio varejista de alimentos;0;Declínio
CNPJ_02264;41,0;1,0;1,0;0,0;0,0;0,0;41,0;41,0;0,0;20195406,0;Consultoria empresarial;0;Declínio
CNPJ_02265;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26934228,0;Fabricação de produtos químicos;0;Declínio
CNPJ_02266;9726074,0;109,0;46,0;16589224,0;249,0;82,0;-6863150,0;89230,0366972477;66623,38955823293;226738,0;Televisão aberta;2;Expansão
CNPJ_02267;0,0;0,0;0,0;6204,0;9,0;3,0;-6204,0;0,0;689,3333333333334;926156,0;Comércio atacadista de bebidas;0;Declínio
CNPJ_02268;757,0;1,0;1,0;5124,0;3,0;1,0;-4367,0;757,0;1708,0;1906683,0;Engenharia civil;0;Declínio
CNPJ_02269;0,0;0,0;0,0;675,0;1,0;1,0;-675,0;0,0;675,0;2582049,0;Construção de edifícios;0;Declínio
CNPJ_02270;2406,0;4,0;2,0;13481,0;12,0;4,0;-11075,0;601,5;1123,4166666666667;186412,0;Comércio varejista de alimentos;0;Declínio
CNPJ_02271;0,0;0,0;0,0;4895,0;3,0;1,0;-4895,0;0,0;1631,6666666666667;160109,0;Produção de ferro-gusa;0;Declínio
CNPJ_02272;0,0;0,0;0,0;14720,0;9,0;3,0;-14720,0;0,0;1635,5555555555557;1561466,0;Construção de rodovias;0;Declínio
CNPJ_02273;7002,0;3,0;1,0;25265,0;6,0;2,0;-18263,0;2334,0;4210,833333333333;13277387,0;Cultivo de arroz;0;Declínio
CNPJ_02274;4710,0;2,0;2,0;2546,0;3,0;1,0;2164,0;2355,0;848,6666666666666;1704199,0;Planos de saúde;0;Declínio
CNPJ_02275;1395,0;3,0;1,0;3152,0;3,0;1,0;-1757,0;465,0;1050,6666666666667;1242774,0;Educação superior;0;Declínio
CNPJ_02276;162721,0;1,0;1,0;16584344,0;232,0;76,0;-16421623,0;162721,0;71484,24137931035;24094909,0;Transporte ferroviário de carga;2;Expansão
CNPJ_02277;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2089142,0;Fabricação de produtos químicos;0;Declínio
CNPJ_02278;6031,0;4,0;4,0;62855,0;9,0;3,0;-56824,0;1507,75;6983,888888888889;175879822,0;Consultoria empresarial;3;Início
CNPJ_02279;10,0;1,0;1,0;89,0;3,0;1,0;-79,0;10,0;29,666666666666668;22437609,0;Serviços de tecnologia da informação;0;Declínio
CNPJ_02280;218303,0;9,0;3,0;3337336,0;88,0;30,0;-3119033,0;24255,88888888889;37924,27272727273;277610,0;Produção cinematográfica;0;Declínio
CNPJ_02281;18833393,0;220,0;90,0;38422387,0;449,0;146,0;-19588994,0;85606,33181818182;85573,24498886414;241343,0;Atividades hospitalares;2;Expansão
CNPJ_02282;0,0;0,0;0,0;1045457,0;61,0;20,0;-1045457,0;0,0;17138,639344262294;243945,0;Transporte ferroviário de carga;0;Declínio
CNPJ_02283;0,0;0,0;0,0;444948,0;34,0;12,0;-444948,0;0,0;13086,70588235294;870694,0;Produção cinematográfica;0;Declínio
CNPJ_02284;5637,0;1,0;1,0;5885,0;3,0;1,0;-248,0;5637,0;1961,6666666666667;2353870,0;Obras de infraestrutura elétrica;0;Declínio
CNPJ_02285;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2412705,0;Transporte rodoviário de carga;0;Declínio
CNPJ_02286;93,0;1,0;1,0;363,0;3,0;1,0;-270,0;93,0;121,0;285335,0;Cultivo de trigo;0;Declínio
CNPJ_02287;49,0;1,0;1,0;0,0;0,0;0,0;49,0;49,0;0,0;153445,0;Produção de ferro-gusa;0;Declínio
CNPJ_02288;0,0;0,0;0,0;457,0;1,0;1,0;-457,0;0,0;457,0;14686281,0;Comércio varejista de combustíveis;0;Declínio
CNPJ_02289;39,0;1,0;1,0;0,0;0,0;0,0;39,0;39,0;0,0;2018021,0;Distribuição de energia elétrica;0;Declínio
CNPJ_02290;533,0;1,0;1,0;23265,0;9,0;3,0;-22732,0;533,0;2585,0;1996418,0;Produção de alumínio;0;Declínio
CNPJ_02291;52,0;1,0;1,0;0,0;0,0;0,0;52,0;52,0;0,0;22895530,0;Restaurantes e similares;0;Declínio
CNPJ_02292;345,0;5,0;3,0;619,0;3,0;1,0;-274,0;69,0;206,33333333333334;282555,0;Planos de saúde;0;Declínio
CNPJ_02293;384215,0;6,0;2,0;9112070,0;160,0;53,0;-8727855,0;64035,833333333336;56950,4375;5567086,0;Cultivo de soja;2;Expansão
CNPJ_02294;13502,0;7,0;3,0;5858,0;3,0;1,0;7644,0;1928,857142857143;1952,6666666666667;280101,0;Construção de edifícios;0;Declínio
CNPJ_02295;0,0;0,0;0,0;221,0;4,0;2,0;-221,0;0,0;55,25;919555,0;Seguros de vida;0;Declínio
CNPJ_02296;9793358,0;117,0;59,0;12051696,0;197,0;65,0;-2258338,0;83703,91452991453;61176,12182741117;1656070,0;Fabricação de produtos químicos;2;Expansão
CNPJ_02297;272,0;4,0;4,0;383,0;6,0;2,0;-111,0;68,0;63,833333333333336;180152,0;Cultivo de arroz;0;Declínio
CNPJ_02298;21608,0;13,0;5,0;3405,0;3,0;1,0;18203,0;1662,1538461538462;1135,0;97958,0;Construção de barragens;0;Declínio
CNPJ_02299;0,0;0,0;0,0;35450195,0;454,0;147,0;-35450195,0;0,0;78084,12995594714;81197,0;Comércio atacadista de alimentos;2;Expansão
CNPJ_02300;2252,0;3,0;1,0;14636,0;9,0;3,0;-12384,0;750,6666666666666;1626,2222222222222;133843,0;Construção de barragens;0;Declínio
CNPJ_02301;0,0;0,0;0,0;11302,0;9,0;3,0;-11302,0;0,0;1255,7777777777778;53565008,0;Transporte rodoviário de carga;0;Declínio
